,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
3349,0,4,3,3,8,4,0,0,0,0,0,0,0,0,0,3,4,3,2,6,0,0,9,18,9,14,7,0,0,15,12,0
3350,0,161,122,0,0,17,0,0,33,61,52,61,75,83,111,64,34,26,6,37,0,0,9,10,22,50,59,0,0,0,46,0
3351,0,2,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0
3352,0,8,6,14,9,6,0,0,16,12,14,5,12,0,0,12,22,13,10,15,0,0,0,0,0,0,0,0,0,13,5,0
3353,0,2,0,1,0,0,0,0,2,1,0,4,1,0,0,2,0,0,0,0,0,0,4,0,0,2,0,0,0,1,2,0
3354,0,52,19,0,0,0,0,0,0,0,0,0,0,0,0,16,20,27,0,9,0,0,10,0,0,45,33,6,0,40,15,0
3355,0,29,26,30,28,12,0,0,8,14,21,29,0,0,0,0,32,22,33,27,0,0,10,16,19,18,32,0,0,20,28,0
3356,0,39,30,8,30,28,0,0,25,16,30,18,5,0,0,0,0,23,41,14,0,0,38,0,2,0,0,0,0,30,0,0
3357,0,14,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2,4,0,0,3,1,1,0,4,0,0,2,0,0
3358,0,6,0,0,0,0,0,0,17,0,0,0,0,0,0,12,0,0,0,0,0,0,18,0,0,0,0,0,0,12,0,0
3359,0,35,70,46,76,46,0,0,58,55,70,43,53,0,0,38,37,60,64,34,0,0,50,24,48,69,42,0,0,39,37,0
3360,0,16,0,17,8,0,0,0,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,26,0
3361,0,15,13,0,0,0,0,0,0,27,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3362,0,11,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3363,0,9,5,5,2,0,0,0,8,8,8,9,3,0,0,13,2,7,7,3,6,2,0,10,0,0,10,0,5,8,0,0
3364,0,14,17,5,0,1,0,0,8,2,24,2,4,0,2,6,0,0,0,14,0,0,16,25,22,14,16,0,0,15,8,0
3365,0,8,0,3,4,13,0,0,0,0,0,0,10,0,0,18,0,10,0,13,0,2,0,0,0,0,0,0,0,0,0,0
3366,0,18,0,0,0,0,0,0,16,29,0,11,19,0,0,18,27,0,32,32,0,0,15,6,0,13,16,0,0,23,8,0
3367,0,38,31,32,47,38,0,0,30,23,3,39,30,0,0,33,50,7,34,37,0,1,24,32,0,0,3,0,4,0,0,0
3368,0,16,31,12,12,21,0,0,10,5,5,14,7,0,0,11,15,14,15,16,0,0,33,34,11,30,21,0,0,16,17,0
3369,0,1,10,32,0,1,0,0,30,2,41,0,23,0,0,0,1,0,4,26,0,0,13,0,0,18,2,0,0,29,0,0
3370,0,2,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3371,0,2,9,18,0,25,0,0,0,7,24,0,11,0,0,11,9,12,0,13,0,0,0,10,11,0,31,0,0,0,6,0
3372,0,0,1,0,0,1,0,0,4,4,0,7,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,3,0,0
3373,0,6,1,2,4,0,0,0,4,7,0,0,10,50,0,7,0,74,34,0,0,0,0,5,9,0,0,0,14,11,0,0
3374,0,36,44,12,12,0,0,0,29,19,43,37,1,0,0,0,9,0,28,0,0,0,0,20,0,0,1,1,0,1,5,0
3375,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,1,14,0,0,0,1,0,0,4,0,0,0,2,0
3376,0,3,3,0,0,0,0,0,1,0,0,0,2,0,0,3,1,0,0,1,0,0,8,0,0,12,0,0,0,0,0,0
3377,0,33,0,17,16,0,0,0,15,1,0,0,16,0,0,0,26,0,23,11,0,0,18,32,9,0,13,0,0,17,5,0
3378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3379,0,14,31,16,9,11,0,0,29,0,0,16,13,0,29,32,58,35,55,38,0,23,50,0,0,32,0,0,14,22,29,0
3380,0,23,4,7,0,0,0,0,6,2,4,12,7,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0
3381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3382,0,5,0,10,9,10,0,0,10,0,20,14,13,0,0,0,11,3,11,6,0,0,6,0,6,11,10,0,24,11,0,0
3383,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3384,0,15,21,21,33,16,0,0,0,27,29,31,38,0,0,14,16,8,4,17,0,0,4,22,28,5,10,0,23,9,13,0
3385,0,40,0,26,0,7,0,0,6,26,0,0,0,0,0,27,30,51,19,31,0,0,19,16,12,23,13,0,0,0,9,0
3386,0,5,0,0,13,8,0,0,7,3,46,36,10,0,0,11,0,6,2,0,0,0,12,0,0,0,0,0,0,8,10,0
3387,0,42,46,31,68,0,0,0,44,37,40,38,45,0,0,26,29,23,33,22,0,0,19,30,29,25,24,0,0,20,37,0
3388,0,19,32,37,32,17,0,0,16,30,43,25,36,0,0,17,18,33,0,39,0,15,11,13,18,16,5,0,0,7,0,0
3389,0,0,1,1,1,0,0,0,8,2,0,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3390,0,17,10,0,11,0,0,0,20,16,0,0,25,0,0,35,24,0,0,0,0,0,16,39,0,0,0,0,0,50,0,0
3391,0,8,2,6,10,14,0,0,0,7,1,1,3,0,0,0,7,4,3,2,0,0,4,1,4,8,3,0,0,2,3,0
3392,0,34,34,35,12,49,0,0,30,17,25,9,19,0,0,35,5,0,9,8,42,15,18,0,0,3,14,0,0,21,18,0
3393,0,24,40,36,25,55,0,0,22,12,7,22,12,0,0,6,0,79,0,36,0,0,20,0,3,0,32,26,21,10,3,0
3394,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3395,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
3396,0,9,2,1,7,17,6,0,19,24,19,10,0,0,0,5,5,14,14,16,0,0,3,5,7,1,1,0,0,0,0,0
3397,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0
3398,0,53,20,21,16,1,0,0,86,62,0,15,18,0,0,51,0,0,0,0,11,0,59,6,0,32,11,0,0,30,33,0
3399,0,20,21,16,13,0,0,0,14,0,0,0,0,0,0,21,16,10,13,2,0,0,16,20,20,19,25,0,0,0,0,0
3400,0,0,21,15,21,0,0,0,3,16,13,0,36,0,0,18,23,12,0,7,0,0,4,21,1,33,0,0,0,0,29,0
3401,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3402,0,23,7,65,12,5,3,0,30,76,60,6,98,12,0,53,31,7,22,5,4,3,27,10,2,18,11,6,21,9,46,0
3403,0,14,10,0,11,0,0,0,23,0,7,0,0,0,0,25,0,0,12,0,0,0,13,4,0,0,0,0,0,1,25,0
3404,0,5,5,4,3,0,0,0,0,0,0,1,2,0,0,2,1,2,4,0,0,0,1,2,3,1,8,0,0,2,3,0
3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0
3406,0,36,35,22,43,23,0,0,0,32,49,25,0,0,10,58,17,36,77,0,0,0,0,19,0,24,0,0,3,0,31,0
3407,0,1,0,0,0,0,0,0,2,0,0,12,0,0,0,0,2,0,8,1,0,0,1,0,1,0,2,1,0,0,0,0
3408,0,30,19,23,13,20,0,0,10,0,9,11,17,0,0,22,5,11,11,9,0,0,3,5,7,15,22,0,0,24,29,0
3409,0,35,40,0,33,6,0,0,0,26,15,0,0,0,0,0,0,0,0,0,0,0,18,0,45,22,23,0,0,0,35,0
3410,0,19,4,38,2,18,0,0,9,0,19,18,42,0,0,0,30,4,4,3,0,0,12,0,5,22,20,0,0,0,5,0
3411,0,30,13,38,28,3,0,0,12,0,22,17,15,0,0,23,19,11,27,22,1,2,11,0,0,2,16,0,0,5,0,0
3412,0,28,47,45,47,62,0,0,34,43,60,37,24,0,0,48,7,0,62,15,61,23,31,25,0,23,19,0,0,27,12,0
3413,0,18,17,5,23,36,0,0,15,11,4,0,61,0,0,31,24,87,3,22,0,0,12,5,23,0,0,0,0,0,0,0
3414,0,53,46,13,5,17,0,0,0,33,28,11,0,0,0,0,0,7,10,0,0,0,0,10,17,16,5,0,0,12,18,0
3415,0,24,21,29,34,35,0,0,24,49,22,53,43,0,0,37,36,27,38,33,0,0,77,0,0,0,0,0,0,19,33,0
3416,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3417,0,3,12,2,1,1,0,0,5,0,5,3,0,0,0,1,2,9,3,0,0,0,4,2,4,0,1,0,0,1,6,0
3418,0,13,2,0,19,43,0,0,7,6,27,5,8,0,0,7,10,6,19,10,0,0,11,3,17,24,0,0,0,7,4,0
3419,0,69,0,0,0,0,28,0,71,68,55,0,0,0,0,65,75,36,63,0,0,0,0,0,38,25,17,0,0,34,20,0
3420,0,12,3,7,4,18,0,0,11,24,28,15,7,1,0,7,11,11,8,9,11,2,6,6,4,13,4,1,0,4,12,0
3421,0,2,7,19,10,7,4,0,0,5,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3422,0,20,17,29,0,25,0,0,23,26,0,24,0,0,0,24,24,16,25,0,0,0,23,37,0,33,22,0,0,0,0,0
3423,0,42,9,19,11,39,24,2,32,30,39,44,18,6,0,31,40,51,57,33,132,54,26,42,29,60,38,0,22,15,21,0
3424,0,76,3,31,47,15,0,0,43,17,28,38,4,0,0,39,41,20,5,0,0,0,41,5,49,14,26,0,0,19,2,0
3425,0,40,89,58,84,81,0,0,91,97,92,0,1,0,0,76,21,107,0,0,1,0,40,7,34,2,22,0,0,2,5,0
3426,0,27,36,20,10,17,0,0,0,0,16,37,13,0,0,10,21,32,21,16,0,0,10,8,22,16,23,0,0,9,20,0
3427,0,16,11,33,26,21,0,0,7,0,0,0,16,0,0,40,38,39,36,15,0,0,0,18,0,9,3,0,22,12,6,0
3428,0,87,101,60,42,30,8,0,44,78,60,45,35,0,0,28,15,27,33,32,0,0,46,24,26,28,34,0,0,21,37,0
3429,0,30,28,26,29,20,0,0,0,0,0,0,0,0,0,14,4,11,10,0,0,0,0,0,35,20,32,0,0,33,12,0
3430,0,2,3,3,0,5,0,0,0,3,6,2,6,0,0,1,0,7,5,4,0,0,0,4,8,6,0,0,0,1,2,0
3431,0,35,18,23,36,35,16,0,11,25,31,44,41,0,0,15,49,50,12,27,0,0,18,51,32,35,32,0,0,34,26,0
3432,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3433,0,0,26,5,23,20,0,0,0,3,0,0,3,0,0,26,0,1,1,3,0,0,13,0,23,25,27,0,0,4,0,0
3434,0,27,6,6,10,23,0,0,20,23,9,31,0,0,0,20,0,9,6,16,0,0,13,9,5,10,17,0,0,31,0,0
3435,0,85,78,61,53,38,4,0,52,55,31,42,32,0,0,44,65,45,53,0,29,0,45,56,28,58,69,8,0,61,47,0
3436,0,30,17,31,12,17,0,0,33,10,9,19,0,0,0,5,35,15,13,4,0,0,20,28,12,5,23,0,0,10,11,0
3437,0,28,42,18,23,41,0,0,16,15,8,13,0,0,0,0,0,0,0,0,127,23,12,0,0,2,31,0,0,0,0,0
3438,0,36,62,0,76,48,0,0,55,44,39,0,15,0,0,33,0,0,15,50,0,0,0,22,30,53,13,0,0,51,42,0
3439,0,16,31,9,0,6,0,0,12,3,0,9,12,0,0,19,4,2,3,0,0,0,0,9,12,18,14,0,0,0,3,0
3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3441,0,55,45,65,0,0,0,0,12,51,31,30,44,0,0,50,38,45,52,56,0,0,43,62,39,39,33,0,0,71,45,0
3442,0,41,85,27,9,36,0,0,47,34,22,32,7,0,0,38,21,36,18,40,0,0,18,13,16,25,39,16,22,18,14,0
3443,0,0,5,0,0,0,0,0,7,12,3,0,0,0,0,3,0,0,6,0,0,0,0,0,2,7,0,8,0,11,2,0
3444,0,25,47,38,30,27,2,0,24,25,45,16,8,0,0,0,13,17,26,14,0,0,20,9,23,16,11,0,0,19,14,0
3445,0,19,17,1,12,0,0,0,1,2,5,7,1,0,0,7,5,0,3,2,0,0,3,1,2,3,2,0,0,10,5,0
3446,0,159,33,0,26,0,0,0,62,47,58,24,22,51,42,31,40,30,58,27,0,0,24,20,16,38,35,0,0,7,74,0
3447,0,18,26,21,22,18,0,0,13,19,11,16,0,0,0,14,13,15,12,16,0,0,18,15,19,11,13,0,0,3,14,0
3448,0,17,17,5,13,2,0,0,13,13,7,2,7,0,0,0,8,19,9,5,0,0,15,11,4,0,0,0,0,16,6,0
3449,0,37,48,30,28,97,5,0,43,39,77,35,7,0,0,16,31,15,27,56,0,0,55,24,31,18,7,0,0,53,18,0
3450,0,1,2,2,4,0,0,0,0,1,24,2,0,0,0,3,1,0,4,0,0,0,0,1,0,2,0,0,0,0,1,0
3451,0,6,0,0,0,0,0,0,46,17,17,24,43,0,0,9,22,0,25,26,0,0,5,28,12,33,21,0,0,5,23,0
3452,0,51,40,25,31,2,0,1,17,2,8,4,1,10,17,1,13,7,4,0,0,0,0,9,2,12,26,2,0,0,8,0
3453,0,0,8,0,1,2,0,0,0,0,0,0,0,0,0,7,2,6,0,0,0,0,0,1,1,7,1,0,0,0,0,0
3454,0,63,49,0,33,27,0,0,15,8,96,26,41,0,14,18,39,40,33,50,0,0,24,33,3,30,54,0,0,7,24,0
3455,0,16,28,8,4,3,0,3,16,3,7,17,4,10,11,18,36,13,22,18,0,0,0,0,0,0,0,0,11,12,26,0
3456,0,33,30,0,0,0,0,0,2,2,1,3,10,0,0,1,1,0,0,2,0,0,5,6,0,15,2,0,0,1,0,0
3457,0,15,17,5,30,0,0,0,3,0,7,11,5,0,0,16,4,19,12,5,0,0,0,0,0,0,0,0,0,0,6,0
3458,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3459,0,24,19,23,18,0,0,0,15,20,47,8,9,0,0,22,25,54,21,23,0,0,23,0,20,32,0,0,0,11,0,0
3460,0,39,16,11,10,1,0,0,20,19,9,10,4,0,0,23,23,5,0,12,0,0,17,24,20,16,2,0,0,11,13,0
3461,0,23,57,32,16,35,0,72,68,25,31,64,90,87,40,28,17,10,18,17,0,0,16,21,4,17,5,0,0,14,13,0
3462,0,4,0,2,39,35,0,0,40,115,2,0,14,0,0,89,0,0,0,0,0,0,19,0,35,41,33,0,0,25,0,0
3463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3464,0,3,1,0,0,0,0,0,0,3,0,4,5,0,0,6,2,0,0,0,0,0,2,3,0,1,12,0,0,1,2,0
3465,0,6,0,0,65,73,0,27,0,25,66,49,71,17,17,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0
3466,0,15,13,11,27,19,0,0,37,16,28,21,24,0,0,18,26,10,0,0,0,0,15,16,26,16,19,0,0,18,33,0
3467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3468,0,38,73,24,44,48,0,0,34,51,52,55,39,0,0,18,52,0,0,0,0,0,0,16,38,40,59,0,18,57,38,0
3469,0,54,31,21,17,34,0,0,30,14,34,28,36,0,0,18,25,44,25,0,0,0,26,30,12,0,8,0,0,7,16,0
3470,0,18,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3471,0,27,29,12,28,0,46,20,20,25,12,27,32,24,55,30,15,54,45,10,2,3,6,31,28,0,19,44,22,16,22,0
3472,0,6,8,0,0,3,0,0,0,0,0,0,0,0,0,20,9,11,0,3,0,0,0,11,11,0,0,0,0,8,13,0
3473,0,10,21,5,7,14,0,0,7,3,0,0,0,0,0,12,12,12,4,6,0,0,13,0,0,6,7,0,0,6,4,0
3474,0,11,17,5,0,7,0,0,4,3,15,7,11,0,0,3,14,1,18,12,0,0,0,0,6,6,12,0,0,1,4,0
3475,0,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3476,0,20,94,32,11,25,0,0,76,31,42,0,4,0,0,0,16,5,51,46,9,0,3,24,64,7,0,0,0,4,13,0
3477,0,40,70,15,24,0,12,7,34,30,64,66,79,23,1,40,34,5,32,0,0,0,5,35,25,9,33,39,22,19,60,0
3478,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3479,0,29,8,39,34,9,0,0,0,0,37,32,30,0,0,3,12,29,8,14,0,0,20,34,10,8,7,0,0,16,20,0
3480,0,27,0,10,3,24,0,0,0,1,0,4,2,0,0,0,0,7,12,8,0,0,0,18,2,2,6,0,0,0,0,0
3481,0,37,36,80,70,70,36,49,51,65,88,55,48,40,57,47,57,51,10,23,33,20,46,55,72,67,62,0,0,33,54,0
3482,0,20,40,36,23,0,0,0,0,7,0,0,0,0,0,25,33,25,16,7,0,0,18,16,18,19,0,0,0,15,12,0
3483,0,2,7,1,6,5,0,0,3,0,0,0,0,0,0,6,0,2,17,0,0,0,0,0,0,0,0,0,0,12,9,0
3484,0,1,0,4,0,0,0,0,1,3,2,0,1,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,7,0
3485,0,2,0,33,13,18,0,0,39,0,19,22,27,0,0,35,61,38,36,6,0,0,41,29,0,0,0,0,0,0,0,0
3486,0,49,79,33,0,57,3,0,25,36,58,19,10,0,0,17,15,30,8,12,0,0,27,14,11,19,17,0,0,21,16,0
3487,0,44,22,13,30,8,0,0,15,19,19,19,0,0,0,20,18,27,20,8,0,24,23,27,26,10,15,0,0,13,14,0
3488,0,14,48,10,8,7,0,0,8,7,3,17,0,0,0,4,4,10,7,6,0,0,18,23,14,8,10,0,4,9,19,0
3489,0,10,8,9,14,16,0,0,9,4,4,7,0,0,0,11,9,0,0,4,0,0,0,0,0,0,10,0,0,3,0,0
3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
3491,0,5,6,15,6,0,0,0,17,14,8,19,0,0,0,3,10,1,0,8,0,0,4,6,4,8,4,0,0,14,8,0
3492,0,15,5,18,13,13,0,0,12,17,17,17,23,0,0,27,18,16,4,12,0,0,6,10,20,11,5,0,0,8,10,0
3493,0,65,37,0,37,35,0,0,0,10,38,5,13,0,0,17,25,23,10,11,0,0,17,7,11,24,37,0,0,26,15,0
3494,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3495,0,23,26,18,56,0,0,0,0,34,0,0,0,0,0,37,22,32,36,27,0,0,34,44,22,16,0,0,0,27,20,0
3496,0,25,27,16,13,27,0,0,16,17,36,17,40,0,0,24,18,3,50,43,0,0,48,44,47,36,58,0,0,31,57,0
3497,0,66,36,0,0,56,0,0,0,1,15,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0
3498,0,50,50,28,9,5,0,0,14,19,5,4,25,0,0,27,34,36,35,42,0,28,24,35,51,33,40,0,0,48,59,0
3499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3500,0,6,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0
3501,0,76,45,59,40,51,0,0,19,94,68,16,5,0,0,27,41,52,35,0,0,0,72,24,26,3,42,0,0,38,27,0
3502,0,0,4,0,7,1,0,0,10,10,8,1,0,0,0,6,0,1,0,0,0,0,0,2,4,0,0,0,0,0,1,0
3503,0,39,1,12,14,4,0,0,0,7,17,15,7,0,0,6,1,6,4,7,11,0,0,16,16,7,4,0,0,7,6,0
3504,0,58,67,22,0,24,0,0,18,29,0,8,0,0,0,21,15,0,14,0,0,0,9,26,10,26,13,0,0,27,0,0
3505,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3506,0,44,13,51,12,7,0,0,4,10,0,0,12,0,0,7,8,2,21,6,0,0,6,6,8,0,7,0,0,10,6,0
3507,0,50,25,27,16,46,0,0,10,26,16,24,36,0,0,23,29,20,14,0,0,0,16,34,23,10,14,0,0,14,9,0
3508,0,1,2,2,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3509,0,59,15,38,19,53,0,0,7,47,23,2,14,0,0,51,41,44,54,57,0,0,20,11,6,8,15,0,0,31,7,0
3510,0,16,5,5,0,0,0,0,11,8,4,4,0,0,0,7,1,18,2,0,0,0,0,10,9,3,0,0,0,0,7,0
3511,0,48,91,41,49,40,0,0,58,38,92,38,27,25,29,44,42,56,45,64,0,0,35,27,11,37,83,15,17,26,29,0
3512,0,37,7,9,0,7,0,0,10,0,7,61,21,0,0,0,23,33,28,31,0,0,0,2,0,0,0,0,0,0,1,0
3513,0,87,59,21,31,17,0,0,48,47,36,0,53,0,0,27,42,35,18,19,0,0,50,21,29,20,0,0,0,27,21,0
3514,0,3,51,24,0,26,0,10,33,16,33,29,66,10,0,29,13,7,6,6,18,5,4,10,18,1,13,0,42,15,20,0
3515,0,10,18,29,40,26,0,0,17,5,13,14,15,0,0,20,24,35,28,25,22,0,35,35,35,23,17,0,0,40,24,0
3516,0,17,7,33,27,34,0,0,16,18,26,27,26,0,0,24,20,25,26,30,0,0,28,23,23,0,28,0,0,21,24,0
3517,0,6,2,4,3,9,0,0,5,6,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3518,0,70,47,59,20,35,0,0,69,14,59,0,15,0,0,51,0,0,15,15,112,0,20,0,0,20,13,0,0,50,0,0
3519,0,7,20,8,1,16,0,0,13,16,14,10,24,0,0,14,27,8,22,25,0,0,24,28,25,15,13,0,0,8,14,0
3520,0,44,33,31,22,18,0,0,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3521,0,80,21,32,45,35,9,0,35,10,15,43,44,0,0,26,72,7,0,0,0,0,101,45,65,36,10,0,0,153,122,0
3522,0,16,13,0,32,0,0,0,20,22,11,12,0,39,44,18,26,16,26,16,0,0,18,45,7,14,34,0,0,7,16,0
3523,0,25,11,0,0,0,0,0,46,13,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,22,8,0,0,21,17,0
3524,0,78,31,43,18,0,0,0,4,27,0,0,0,0,0,18,0,0,0,0,0,0,17,46,9,3,0,0,0,0,33,0
3525,0,8,20,2,15,3,2,35,13,36,76,0,2,0,0,13,14,13,15,4,0,0,11,0,15,3,2,0,0,13,0,0
3526,0,32,80,19,25,27,5,0,13,0,54,6,48,0,0,33,22,17,2,21,0,0,5,23,42,0,14,0,0,0,25,0
3527,0,8,23,6,27,15,0,0,24,12,23,19,37,5,0,47,26,30,0,4,0,0,9,14,18,0,6,0,0,18,6,0
3528,0,15,89,9,0,41,0,0,4,0,0,0,0,0,0,61,85,74,0,35,0,0,0,32,9,46,32,0,0,0,0,0
3529,0,5,8,3,4,0,0,0,5,5,2,3,0,0,0,3,4,12,17,4,0,0,10,9,0,2,0,0,0,0,11,0
3530,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531,0,16,0,0,1,14,0,0,16,0,10,6,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0
3532,0,16,5,12,11,11,0,4,9,25,11,23,12,0,0,13,24,6,17,8,0,0,12,6,24,0,0,0,0,15,25,0
3533,0,11,25,4,2,9,0,0,19,6,10,0,9,0,0,12,10,2,0,0,0,0,0,1,11,19,0,0,0,1,7,0
3534,0,21,3,3,0,10,0,0,19,0,6,31,2,0,0,17,0,0,4,1,0,0,63,4,0,8,75,16,0,14,6,0
3535,0,10,1,9,9,4,0,0,7,5,0,0,0,0,0,5,16,6,2,0,0,0,1,3,8,1,9,0,0,6,5,0
3536,0,0,17,6,3,8,0,0,4,2,0,4,5,15,6,1,0,7,7,0,0,2,0,10,1,1,0,0,2,0,0,0
3537,0,63,17,26,17,6,0,0,25,39,8,0,10,0,0,1,0,76,11,17,46,32,11,6,10,3,0,0,0,19,9,0
3538,0,55,12,0,0,0,0,0,0,25,0,10,31,0,0,30,38,0,20,27,0,0,54,0,18,53,9,0,0,23,26,0
3539,0,52,51,42,32,35,0,0,30,28,34,10,25,0,0,43,19,28,36,0,0,0,19,16,0,61,27,0,0,27,40,0
3540,0,29,88,9,10,5,0,0,0,0,9,48,20,0,0,35,1,26,0,0,0,1,0,0,37,0,0,0,0,15,0,0
3541,0,4,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3542,0,2,11,7,5,0,0,0,11,12,10,1,1,0,0,9,3,11,2,0,0,0,9,0,6,0,0,0,0,7,3,0
3543,0,136,112,29,38,65,0,0,65,59,46,72,141,101,45,68,50,53,11,38,0,0,18,24,29,24,0,0,0,0,18,0
3544,0,25,88,1,0,0,0,0,0,0,0,0,0,0,0,9,31,13,0,19,0,0,0,13,4,0,0,0,0,0,0,0
3545,0,14,7,20,0,0,0,0,2,2,5,7,3,0,0,4,25,10,20,19,0,0,9,26,3,0,16,0,0,6,16,0
3546,0,63,2,38,7,37,0,0,0,0,0,0,0,0,0,2,11,1,25,1,0,0,5,45,10,1,44,0,0,1,42,0
3547,0,11,107,43,39,25,0,0,16,19,55,21,22,0,0,22,0,0,26,17,0,0,11,26,8,9,30,22,0,24,11,0
3548,0,49,59,29,27,73,0,32,37,25,57,34,101,20,0,21,33,13,8,17,40,7,29,17,38,7,10,0,27,20,0,0
3549,0,46,24,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,25,18,14,0,0,0,0,0
3550,0,14,21,0,51,31,0,0,12,13,30,10,34,0,0,34,36,24,32,34,11,24,15,8,4,11,21,0,0,18,21,0
3551,0,16,22,28,18,31,0,0,19,23,22,30,8,0,0,10,9,14,20,15,0,0,12,12,19,0,30,3,0,4,11,0
3552,0,14,0,38,14,30,0,0,56,40,10,32,0,0,0,21,8,9,31,34,0,24,0,22,26,50,38,0,13,27,0,0
3553,0,27,25,0,33,0,0,0,17,13,40,18,7,0,0,11,11,0,0,0,0,0,0,12,8,12,40,15,5,16,19,0
3554,0,10,9,14,2,0,0,0,3,7,3,11,7,0,0,13,3,4,5,11,0,0,5,0,0,0,0,0,0,0,0,0
3555,0,36,46,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,5,0
