,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
9979,0,0,0,0,0,0,0,0,0,0,0,2,0,9,11,8,10,6,4,1,1,0,0,0
9980,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0
9981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9982,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,10,0,0,0,0,0,0,0,0
9983,0,0,0,0,0,0,0,7,16,10,12,30,34,10,3,30,8,10,13,11,0,0,0,0
9984,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,1,0,0,0,0,0,0,0
9985,0,0,0,0,0,0,0,0,38,27,10,12,29,33,13,24,11,14,5,12,8,8,3,0
9986,0,0,0,0,0,0,0,1,0,0,1,0,1,2,3,4,1,0,0,0,0,0,0,0
9987,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
9988,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,11,0,4,0,0,0,0,0
9989,0,0,0,0,0,0,0,0,0,3,4,1,2,6,1,1,0,0,0,0,0,0,0,0
9990,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9991,0,0,0,0,0,0,0,0,0,1,2,0,3,1,5,4,2,0,0,0,0,0,0,0
9992,0,0,0,0,0,0,0,0,2,1,3,1,1,8,8,4,2,0,1,0,0,0,0,0
9993,0,0,0,0,0,0,0,0,5,0,12,2,0,2,5,3,2,2,0,0,0,0,0,2
9994,8,0,0,0,0,0,0,0,0,3,0,14,0,7,15,19,15,7,2,0,5,10,16,9
9995,0,0,0,0,0,0,0,12,23,44,24,23,47,25,16,39,26,23,0,1,0,0,0,0
9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9997,0,0,0,0,0,0,0,0,0,2,5,8,6,17,15,16,14,6,0,0,0,0,0,0
9998,0,0,0,0,0,0,0,0,3,1,2,0,1,1,0,2,1,0,0,0,0,0,0,0
9999,0,0,0,0,0,0,0,1,3,3,4,6,5,7,3,2,1,2,0,0,0,0,0,0
10000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10002,0,0,0,0,0,0,0,0,5,2,4,9,10,8,6,6,5,0,0,0,0,0,0,0
10003,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,9,1,0,0,0,0,0,0,0
10004,0,0,0,0,0,0,0,0,2,2,0,0,3,2,0,1,0,0,0,0,0,0,0,0
10005,0,0,0,0,0,0,0,0,2,0,1,0,0,3,1,6,0,0,0,0,0,0,0,0
10006,0,0,0,0,0,0,0,5,28,42,62,61,69,79,80,99,80,59,12,20,0,2,0,0
10007,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,4,2,6,0,1,0,0,0,0
10008,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,0,0,0,0,0,0,0,0
10009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
10010,3,13,0,0,0,0,0,0,5,5,1,21,41,17,40,48,41,47,2,4,3,11,10,6
10011,0,0,0,0,0,0,0,0,0,0,8,5,3,5,0,6,0,0,0,0,0,0,0,0
10012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013,0,0,0,0,0,0,0,0,0,0,0,1,1,7,12,2,12,2,6,0,0,0,0,0
10014,0,0,0,0,0,0,0,0,2,2,3,0,0,3,1,1,0,0,0,0,0,0,0,0
10015,0,0,0,0,0,0,0,0,0,0,0,14,15,24,10,13,7,1,0,0,0,0,0,0
10016,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0
10017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10018,5,8,2,5,4,0,0,0,0,1,44,53,35,49,56,41,41,24,31,11,6,15,5,5
10019,0,0,0,0,0,0,0,0,1,0,2,1,7,2,0,1,0,0,0,0,0,0,0,0
10020,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,4,0,0,0,0,0,0,0
10021,0,0,0,0,0,0,0,0,0,0,1,0,3,4,3,2,4,3,0,0,0,0,0,0
10022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10023,0,0,0,0,0,0,0,0,3,2,0,6,4,7,3,3,1,1,0,0,0,0,0,0
10024,0,0,0,0,0,0,0,0,3,4,11,2,1,12,0,3,4,1,0,0,0,0,0,0
10025,2,0,3,1,0,4,3,0,1,1,1,1,1,3,1,2,1,2,3,0,2,1,1,0
10026,0,0,0,0,0,0,0,0,10,40,57,29,45,69,46,50,52,90,44,17,0,0,0,0
10027,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,1,0,2,1,0,0,1,0,0
10028,0,0,0,0,0,0,0,0,2,1,2,1,2,2,1,3,2,0,0,0,0,0,0,0
10029,0,0,0,0,0,0,0,0,4,3,1,3,1,1,12,8,17,4,0,0,0,0,0,0
10030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10031,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0
10032,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0
10033,0,0,0,0,0,0,0,1,8,6,7,9,6,9,19,14,6,3,0,0,0,0,0,0
10034,0,0,0,0,0,0,0,0,2,2,2,0,2,2,4,2,0,0,0,0,0,0,0,0
10035,0,0,0,0,0,0,0,0,5,17,4,12,12,38,11,29,16,9,4,1,0,0,0,0
10036,0,0,0,0,0,0,0,0,4,4,6,2,1,11,0,0,0,0,0,0,0,0,0,0
10037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0
10038,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,1,0,9,0,6,6,3,0,0
10039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10040,0,0,0,0,0,0,0,0,0,1,7,10,14,14,7,2,7,19,18,6,0,0,0,0
10041,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10042,0,0,0,0,0,0,0,0,0,3,1,0,0,7,2,0,0,0,0,0,0,0,0,0
10043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10045,0,0,0,0,0,0,0,0,11,27,10,28,17,16,20,10,2,0,0,0,0,0,0,0
10046,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10047,0,0,0,0,0,0,0,0,2,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0
10048,0,0,0,0,0,0,0,0,2,1,2,8,5,4,1,5,4,3,5,0,2,1,0,0
10049,0,0,0,0,0,0,0,0,11,13,10,26,24,41,49,30,25,16,12,23,2,0,0,0
10050,0,0,0,0,0,0,0,0,3,21,14,4,35,11,28,17,10,19,8,0,0,0,0,0
10051,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10052,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10053,0,0,0,0,0,0,0,0,10,1,15,17,9,3,5,0,0,0,0,1,0,0,0,0
10054,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
10055,0,0,0,0,0,0,0,0,0,0,31,44,81,61,51,36,37,11,0,0,0,0,0,0
10056,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10057,0,0,0,0,0,0,0,0,1,0,0,0,3,8,14,7,1,0,0,0,0,0,0,0
10058,0,0,0,0,0,0,0,0,13,5,14,5,8,4,10,14,34,6,0,2,0,0,0,0
10059,0,0,0,0,0,0,0,5,6,22,33,16,39,14,23,48,30,31,38,2,0,0,6,0
10060,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
10061,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10062,0,0,0,0,0,0,0,0,0,1,8,4,5,8,13,1,21,1,0,0,0,0,0,0
10063,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0
10064,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0
10065,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0
10066,0,0,0,0,0,0,0,0,0,18,65,57,50,59,52,62,48,81,16,0,0,0,0,0
10067,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10068,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10070,0,0,0,0,0,0,0,7,15,12,21,23,18,31,22,24,26,7,0,0,0,0,0,0
10071,0,0,0,0,0,0,0,0,4,1,1,2,3,4,8,1,8,7,19,22,0,1,0,0
10072,0,0,0,0,0,0,0,15,16,18,27,19,45,58,31,25,46,29,2,6,11,0,0,0
10073,3,2,0,0,0,0,0,0,48,29,43,23,37,70,60,46,39,40,10,2,2,0,3,1
10074,0,0,0,0,0,0,0,1,10,1,8,14,31,24,17,7,22,5,0,5,0,0,0,0
10075,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,2,1,0,0,0,0
10076,10,5,0,0,0,0,0,21,51,46,31,48,48,32,38,37,37,7,2,7,4,6,6,10
10077,0,0,0,0,0,0,0,12,24,24,44,61,85,59,59,63,52,63,57,19,20,8,3,0
10078,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
10079,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,4,5,1,0,0,0,0,0,0
10080,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
10081,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10082,0,0,0,0,0,0,0,0,0,0,0,3,2,3,11,12,13,8,6,2,9,1,1,0
10083,4,0,0,0,0,0,0,0,9,11,7,15,13,17,2,13,11,0,0,0,0,1,9,0
10084,0,0,0,0,0,0,0,0,45,21,8,19,72,17,30,74,29,34,3,1,0,0,0,0
10085,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,2,0,0,0,0,0,0,0
10086,0,0,0,0,0,0,0,8,9,12,18,21,21,40,16,10,8,32,16,0,0,2,0,0
10087,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,2,1,0,0,0,0,0,0
10088,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,3,0,0,0,8,0,0,0,0
10089,0,0,0,0,0,0,0,0,0,0,4,0,1,6,0,1,0,0,0,0,0,0,0,0
10090,0,0,0,0,0,0,0,0,1,2,1,0,8,1,2,0,0,0,0,0,0,0,0,0
10091,0,0,0,0,0,0,0,0,3,7,12,9,23,9,9,15,10,1,5,0,0,0,0,0
10092,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,0,1,1,0,0,0,0,0,0
10093,0,0,0,0,0,0,0,0,3,7,2,2,3,12,10,3,0,0,1,1,0,0,0,0
10094,0,0,0,0,0,0,0,0,30,15,7,11,30,39,32,53,19,18,0,0,0,0,0,0
10095,0,0,0,0,0,0,0,0,0,1,1,1,0,1,5,0,7,0,13,0,0,0,0,0
10096,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,1,0,0,0,0,0,0
10097,0,0,0,0,0,0,0,0,0,29,0,6,24,9,4,29,2,0,0,0,0,0,0,0
10098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
10099,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,3,2,0,0,0,0
10100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
10101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,4,3,27,12,5,7,0,0
10102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10104,0,0,0,0,0,0,0,0,1,3,3,8,1,4,5,0,0,0,0,0,0,0,0,0
10105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10106,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
10107,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,1,1,0,4,0,0,0,0
10108,0,0,0,0,0,0,0,14,5,5,0,7,9,4,11,26,19,4,0,0,0,0,0,0
10109,0,0,0,0,0,0,0,0,17,19,40,22,34,29,10,14,21,1,0,0,0,0,0,0
10110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,0,0,0,0,0,0
10111,0,0,0,0,0,0,0,0,23,16,4,23,10,14,7,5,2,2,0,0,0,0,0,0
10112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0
10113,0,0,0,0,0,0,0,0,0,0,0,2,5,6,20,26,10,17,0,0,0,0,0,0
10114,0,0,0,0,0,0,0,21,52,24,36,12,13,24,7,13,7,27,3,0,0,12,11,0
10115,0,0,0,0,0,0,0,0,1,3,1,0,0,2,1,0,2,0,0,0,0,0,0,0
10116,2,0,0,0,0,0,0,0,0,1,7,5,5,5,16,11,3,25,5,9,5,6,3,1
10117,0,0,0,0,0,0,0,13,6,13,19,22,25,27,23,17,18,4,0,0,0,0,0,0
10118,0,0,0,0,0,0,0,0,0,0,4,7,0,11,21,14,22,9,0,0,0,0,0,0
10119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
10120,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
10123,0,0,0,0,0,0,0,5,3,8,6,3,30,24,33,33,24,13,15,0,0,0,0,0
10124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10125,0,0,0,0,0,0,0,0,0,0,9,7,12,13,8,4,9,9,0,0,0,0,0,0
10126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
10127,0,0,0,0,0,0,0,0,0,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0
10128,0,0,0,0,0,0,0,0,1,1,2,0,5,4,3,45,24,1,5,0,0,0,0,0
10129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
10131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10132,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,2,0,1,0,0,0,0,0,0
10133,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0
10134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10135,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,1,1,0,0,0,0,0
10136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,2,0,3,0,0,0,0
10137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10139,0,0,0,0,0,0,0,0,29,4,6,0,2,5,11,24,5,0,0,0,0,0,0,0
10140,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,7,0,0,0,0,0,0
10141,0,0,0,0,0,0,0,0,0,2,4,4,2,2,1,0,0,1,0,0,0,0,0,0
10142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,24,2,0,0,0,0,0,0
10143,0,0,0,0,0,0,0,0,11,36,20,19,24,31,22,9,4,2,0,0,0,0,0,0
10144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0
10145,0,0,0,0,0,0,0,0,22,46,31,33,25,40,24,16,17,18,5,2,3,0,6,0
10146,0,0,0,0,0,0,0,0,0,0,1,3,1,1,4,3,1,0,0,0,0,0,0,0
10147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
10148,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,23,0,0,0,0,0,0,0,0
10149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
10150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,3,11,5,0,0,0,0
10151,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0
10152,0,0,0,0,0,0,0,0,0,0,3,3,4,7,1,2,5,0,0,0,0,0,0,0
10153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
10154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
10155,0,0,0,0,0,0,0,0,0,4,2,2,2,1,2,0,0,0,0,0,0,0,0,0
10156,0,0,0,0,0,0,0,0,8,5,0,0,0,0,1,0,6,0,0,0,0,0,0,0
10157,0,0,0,0,0,0,0,0,0,0,1,5,0,1,6,2,0,0,0,0,0,0,0,0
10158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10159,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
10160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
10161,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,5,0,0,0,0
10163,0,0,0,0,0,0,0,0,0,0,2,1,1,6,3,3,0,0,0,0,0,0,0,0
10164,0,0,0,0,0,0,0,0,0,0,1,3,2,1,3,1,0,2,0,0,0,0,0,0
10165,0,0,0,0,0,0,0,0,1,3,2,3,1,1,3,2,9,2,0,0,0,0,0,0
10166,0,0,0,0,0,0,0,2,120,38,67,41,116,132,66,27,50,75,94,19,12,0,0,0
10167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0
10168,2,0,1,0,0,2,0,2,5,3,0,1,0,2,1,3,0,0,0,0,0,0,1,0
10169,0,0,0,0,0,0,0,0,0,2,4,2,0,3,1,1,4,1,0,0,0,0,0,0
10170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10171,0,0,0,0,0,0,0,0,7,8,4,18,11,15,17,5,1,0,0,0,0,0,0,0
10172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
10173,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0
10174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,3,0,0,0,0,0,0
10175,0,0,0,0,0,0,0,0,8,0,17,18,42,19,22,11,6,0,1,0,0,0,2,0
10176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
10179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10180,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,8,0,0,0
10181,0,0,0,0,0,0,0,0,0,6,5,1,5,2,1,3,2,0,0,0,0,0,0,0
10182,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10183,0,0,0,0,0,0,0,0,2,9,5,2,0,8,3,5,7,1,0,0,0,0,0,0
10184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
10185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10187,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0,7,5,3,8,0,0,0,0,0
10188,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0
10189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10190,0,0,0,0,0,0,0,1,0,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0
10191,0,0,0,0,0,0,0,0,0,1,3,0,6,2,0,0,1,0,0,0,0,0,0,0
10192,0,0,0,0,0,0,0,2,4,0,23,13,49,12,5,5,25,77,49,0,0,0,0,0
10193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
10194,0,0,0,0,0,0,0,0,9,8,6,15,19,10,8,5,5,0,0,0,0,0,0,0
10195,0,0,0,0,0,0,0,0,0,0,4,3,0,2,0,36,5,20,4,0,0,0,0,0
10196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
10197,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0
10198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
10199,0,0,0,0,0,0,0,0,0,0,2,1,1,4,1,1,12,8,3,4,0,0,0,0
10200,0,0,0,0,0,0,0,0,13,7,56,34,33,27,39,43,32,9,2,5,3,0,0,0
10201,0,0,0,0,0,0,0,0,2,0,14,0,5,1,1,4,6,8,0,0,0,0,0,0
10202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10203,0,0,0,0,0,0,0,0,0,4,2,4,1,6,6,2,0,1,0,0,0,0,0,0
10204,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,0,0,0,0,0,0
10206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,17,27,28,58,22,18,0,0
10207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,1,0,0,0,0,0,0
10208,0,0,0,0,0,0,0,16,46,52,46,17,31,45,34,33,27,11,20,11,4,10,9,0
10209,0,0,0,0,0,0,0,0,0,0,0,1,0,10,6,1,0,0,0,0,0,0,0,0
10210,0,0,0,0,0,0,0,0,22,1,17,11,24,28,11,17,13,13,11,13,2,1,0,0
10211,0,0,0,0,0,0,0,1,0,2,1,1,0,3,6,5,0,0,0,0,0,0,0,0
10212,0,0,0,0,0,0,0,0,0,1,3,0,2,3,2,4,2,0,0,0,0,0,0,0
10213,0,0,0,0,0,0,0,3,10,3,13,20,28,32,19,16,8,3,0,0,0,0,0,0
10214,0,0,0,0,0,0,0,0,8,0,6,10,12,4,5,11,2,0,0,0,0,0,0,0
10215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0
10217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
10218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
10219,0,0,0,0,0,0,0,10,13,13,8,1,9,5,0,4,7,6,1,2,0,0,0,0
10220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
10221,0,0,0,0,0,0,0,0,2,2,7,3,1,2,4,8,0,0,0,0,0,0,0,0
10222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0
10223,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,2,1,2,0,0,0,0,0,0
10224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
10226,0,0,0,0,0,0,0,10,6,6,39,21,45,16,18,38,27,12,5,0,0,0,0,0
10227,0,0,0,0,0,0,0,0,0,5,3,2,6,1,1,4,3,0,0,0,0,0,0,0
10228,0,0,0,0,0,0,0,0,4,0,3,1,0,2,2,1,0,0,0,0,0,0,0,0
10229,0,0,0,0,0,0,0,0,15,59,35,10,13,36,28,30,33,25,16,0,0,0,0,0
10230,0,0,0,0,0,0,0,0,0,0,2,0,0,3,5,8,2,3,4,2,0,0,0,0
10231,0,0,0,0,0,0,0,0,0,0,4,2,4,6,6,8,3,1,5,0,0,2,0,0
10232,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0
10233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,0,0,0,0
10235,0,0,0,0,0,0,0,0,4,0,0,1,0,1,1,0,2,0,2,1,0,0,0,0
10236,0,0,0,0,0,0,0,0,3,23,17,20,16,22,25,11,15,5,3,6,0,0,0,0
10237,0,0,0,0,0,0,0,0,5,6,13,52,12,2,3,1,5,11,0,0,0,0,0,0
10238,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0
10239,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10240,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10241,0,0,0,0,0,0,0,0,0,10,20,11,16,26,8,13,4,2,0,0,0,0,0,0
10242,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5,2,3,0,0,0,0,1
10243,0,0,0,0,0,0,0,0,23,29,34,19,15,14,15,13,16,7,0,0,0,0,0,0
10244,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,0,0,0,0,0,0,0,0
10245,0,0,0,0,0,0,0,0,1,0,3,4,0,1,1,1,0,0,0,0,0,0,0,0
10246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10247,0,0,0,0,0,0,0,0,0,1,1,0,0,5,8,0,0,0,0,0,0,0,0,0
10248,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0
10250,0,0,0,0,0,0,0,8,30,64,41,27,61,46,64,61,40,45,14,13,0,0,0,0
10251,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
